Job Title,Job URN,Company Name,Location,Applicants,Seniority,Employment type,Job function,Industries,Job description,Posted on,Skills
Cyber Security Maintenance Engineer,3701742150,NCS Group,"Singapore, Singapore (Hybrid)",136,Associate,Full-time,Information Technology,IT Services and IT Consulting,"Are you looking for value adding and impactful work?Do you want to make a difference with your expertise?With us, you’ll be able to make it happen.
NCS is a leading technology services firm, operating across Asia Pacific in over 20 countries, providing services and solutions in consulting, digital services, technology, and more.
We believe in utilizing the power of technology to make extraordinary things happen and to create lasting impact and value for our people, communities, and partners. Our diverse 12,000-strong workforce has delivered a wealth of large-scale, mission-critical, and multi-platform projects for governments and enterprises in Singapore and the APAC region.
What we do:We drive our passion for harnessing technology.We bring people and technology together.We advance communities and transform industries .
We’re searching for Cyber/Network Security Maintenance Engineer to be part of our diverse team of talent here at NCS!
The Cyber/Network Security Maintenance Engineer is responsible to provide operational support to network and cyber security infrastructure and resolution of technical issues and conducting root cause analysis.
ResponsibilitiesAdministration, configuration and support of network security infrastructureTroubleshoot and upgrade network systems and/or firmwareCoordinate and work closely with vendor to deploy, configure, and manage network security devices according to client’s requirementsPerform regular health check and tuning of network security devicesMonitor & measure the performance & availability of systems proactively; implement corrective actions identified to improve performance & service level availabilityRespond promptly to incident, root cause analysis & provide temporary and/or permanent resolution of incidents escalated. Provide timely status updates to relevant partiesAssists L1/L2 Support Engineers when issues are raised and provided resolution as requiredImplement service continuity measures, i.e., backup/restore procedures & disaster recovery plan, to ensure continuous operation of the business.Create and maintain comprehensive documentation for all implemented networksAssist in preparation of proposals and solution presentationsAttain key certifications for partnership with key vendorsReady to be on call for 24x7 support during shifts
Requirement:Degree in IT / Computer Science / Engineering or equivalentMinimum 2 years of experience in a System Integration environment and/or implementing Network/Cyber security systemsFamiliar and experienced in implementing and configuring network/cyber products such as routers, switches, load balancers, firewalls and moreStrong familiarity with Checkpoint, Palo Alto, Fortinet, F5, VPN, DNS, NTP, 2 FA technologies is a plusCertification in Network/Cyber products is a plusPython or Linux shell scripting skill is a plusGood vendor and stakeholder management experienceGood interpersonal and communication skills with ability to explain technology from a customer perspective",20-Sep-2023,Checkpoint:Cyber:Domain Name System (DNS):English:Firewalls:Fortinet:Linux:Python (Programming Language):Routers:Shell Scripting:Virtual Private Network (VPN)
Cybersecurity Deployment Engineer (DSC/JH),3714308660,ST Engineering Info-Security Pte Ltd,"Singapore, Singapore (On-site)",22,Associate,Full-time,Engineering:Information Technology,IT Services and IT Consulting:Computer and Network Security,"We are looking for Cyber Security Engineers / Senior Engineers to be responsible for all the engineering and technical disciplines involving implementation and integration of security technologies and solutions into customer’s environment. This is a critical post-sale role align across the Security Line of Business. The incumbent shall be part of the network and system engineering team that is responsible for designing and implementing high availability ICT infrastructure, complying with customer’s digital security policies and regulatory requirements.

Responsibilities:Participate in the project implementation and coordinate new installations, designs and migrations for security technology and solutions.Install, configure and upgrade various network and system security technology and solutions (e.g. Firewalls, VPN, IPS/IDS, AV, EDR, PAM, VMS, DAM, SIEM).Troubleshoot, diagnose and resolve hardware, software, and other network and system problems remotely on the customer's site.Monitor compliance to applicable codes, best practices, security standards and specifications for the delivery of security technology and solutions.Work within established configuration and change management policies to ensure awareness, approval and success of changes made to the ICT infrastructure.Cooperate and communicate effectively with project manager and coordinate with other project participants to deliver functional solutions and provide assistance and technical support.Create and maintain technical documentation for reference and reporting.Review findings from vulnerability assessment and penetration testing and recommending actions to mitigate security vulnerabilities.
Requirements:Degree or Diploma in Information Technology, Information Systems, IT Security, Computer Science or related field with relevant product or professional security certifications preferred.Relevant experience as security consultant, security engineer for project delivery in system integration environment preferred.Minimum 1 year’ hands-on experience with security monitoring, network diagnostic and network analytics preferred (e.g. Log Management, SIEM, SOAR, Analytics, Dashboard, Security Use Case definitions, EDR, Threat Intel Platform, NTA, NDR).Possess troubleshooting skills, problem solving skills and ability to work under pressure in a constantly changing environment.Resourceful, possess troubleshooting aptitude with attention to detail.A team player with the ability to work independently and good at organising, prioritising and multitasking.Work location: Jurong East, with deployment islandwide.",15-Sep-2023,Cyber Operations:Cybersecurity:Information Security:Information Security Management:Network Security:Project Delivery:Project Implementation:Project Integration Management:Security Monitoring:Troubleshooting
Cyber Security Engineer,3698451968,Nicoll Curtin,"Singapore, Singapore (On-site)",102,Mid-Senior level,Contract,Information Technology,IT Services and IT Consulting,"We're currently looking for a Cloud Security Engineer to work with a Global IT Solutions firm with experience in designing and implementing security solutions and principals. 
ResponsibilitiesImplementing and evaluating a myriad of cloud deployments, and services across the client. This role is highly versatile and highly technical, gleaning from heavy cloud security skillset.Advising on IT security solutions and their implementation, integration and operation into business systems and processesOverseeing the overall security implementation/ Integration of the new platformDesigning, Implementing, vulnerability scanning, threat detection, deployment and troubleshooting of complex network security issues involving FortiGate Firewalls, WAF, Azure Sentinel, Azure/AWS WAF, Azure/AWS DDoS protection etc.End to end architecting, designing, and engineering plan and managing the Cloud based platform including log source integration on Azure SentinelConfiguring data digestion types and connectorsAnalysis of design and configuration of the events and logs being digested.Develop, automate, and orchestrate tasks (playbooks) with logic apps based on certain events.Implementing use cases and log managementCreate incident categorization and threat management plan
RequirementsHands-on experience with vulnerability management and penetration testing.Hands-on experience with either Azure or AWS cloud.Good experience with designing and implementing security solutions and principals.Work experience with Nessus or Qualys.Work experience with Azure Sentinel.Experience with WAF such as AWS WAF or Azure Application Firewall.Work experience with Government Commercial Cloud (GCC) is highly preferred. 
This is a contract role of 12 months.
If you are interested, reach out for a confidential chat at kanatip.kantiwong@nicollcurtin.com",28-Aug-2023,Azure Sentinel:Cloud Security:Cybersecurity:Firewalls:Microsoft Azure:Network Security:Penetration Testing:Qualys:Tenable Nessus:Vulnerability Management:Vulnerability Scanning:Web Application Firewalls
Security Engineer (Corporate IT),3621504658,Sea,"Singapore, Singapore (On-site)",152,Entry level,Full-time,Information Technology,"Technology, Information and Internet","Job Description:
Research, design, test, recommend, deploy, and maintain security solutions, ensuring tools and associated processes are continuously optimized for effectiveness.Monitor security alerts, triage, investigate, mitigate, escalate, and document security issues.Develop advanced detection use cases, alerts, metrics, dashboards, reports, tools, automations, documentations, and related work around the incumbent security solutions.Participate as a point of contact on standby/on-call roster for critical security escalations.
Requirements:
Bachelor’s degree in Information Security, Computer Science or related technical discipline, or equivalent professional experience related to cybersecurity.At least 4 years of professional experience in computer/network defense or related cybersecurity roles. Experience in Security Operations or Incident Response is a plus.Hands-on experience with intrusion analysis, email analysis, malware analysis, incident response, or security engineering.Strong knowledge of common operating systems - Windows, Linux and/or macOS.Good knowledge of common networking/web technologies - TCP/IP, HTTP, SMTP, etc.Good knowledge of common security principles and techniques.Good understanding of Security Operations or Incident Response processes is a plus.Hands-on experience with relevant security tools a plus - Identity Access Management, Endpoint Detection and Response, Vulnerability Management, Threat Intelligence, or Messaging/Email Security.Strong interpersonal, leadership, and problem-solving skills, with ability to play both leading and supporting roles.Excellent communication skills in English - spoken and written. Report-writing is essential, and presentation skill is a plus.Initiative, resourceful, enthusiastic, and eager to learn in a fluid and fast-paced environment.Relevant security-related certifications a plus - CISSP, GSEC, CEH, CySA+, or equivalent.",04-Sep-2023,Cyber-security:Cybersecurity:Defense:Document Security:IPS:Incident Response:Malware Analysis:Network Defense:Security Engineering:Vulnerability Assessment
Network Security Engineer,3718602181,TEKsystems,"Singapore, Singapore",23,,Contract,Information Technology,IT Services and IT Consulting,"Job Description & Requirements

We are in search of a seasoned Network Security Engineer who possesses a deep knowledge of network security technologies. The perfect candidate will have a robust foundation in Routing and Switching (R&S), proficiency in F5 load balancing, expertise in Zero Trust Network Access (ZTNA), proficiency with Palo Alto firewall technology, familiarity with wireless security, and experience in network segmentation. In this role, you will have a pivotal responsibility in safeguarding the security, reliability, and efficiency of our network infrastructure, all the while deploying advanced security measures to shield our organization from emerging threats.

Responsibilities
Palo Alto Firewall Management: Configure and oversee Palo Alto firewalls for the enforcement of security policies, traffic control, and effective detection/response to security threats.F5 Load Balancing Administration: Manage F5 load balancers to optimize application traffic, efficiently distribute workloads, and enhance the reliability of critical services.Zero Trust Network Access (ZTNA) Implementation with Zscaler: Deploy and administer ZTNA solutions (e.g., ZIA, ZCC, ZPA) to facilitate secure and controlled access to network resources for both on-site and remote users.Wireless Network Security Oversight: Supervise the security of our wireless networks, including aspects like authentication, encryption, and intrusion prevention measures.Network Segmentation Development: Create and execute network segmentation strategies aimed at isolating and safeguarding critical assets, thereby reducing the attack surface and bolstering security.
Requirements
Bachelor's degree in Computer Science, Information Technology, or a related field (or equivalent work experience).Proven experience as a Network Security Engineer with proficiency in Routing and Switching (R&S), F5 load balancing, ZTNA through Zscaler, Palo Alto firewall technology, wireless security, and network segmentation.Strong expertise in Palo Alto firewall administration.Competence in routing and switching protocols.Familiarity with F5 load balancer administration.Knowledge of security best practices, protocols, and encryption techniques.Exceptional analytical and problem-solving capabilities.Effective communication and teamwork skills.
Preferred Qualifications
5-10 years of experience.Relevant industry certifications (e.g., CCNP, F5 Certified Administrator, Palo Alto Networks Certified Network Security Engineer).Experience with cloud security solutions (e.g., Aliyun, Azure, GCP).Proficiency in scripting and automation for security tasks.Strong project management abilities.
We regret to inform that only shortlisted candidates will be notified / contacted.

For more information you can email Ivory Lee in our Singapore office at ivory.lee@teksystems.com and quoting Job Reference Ivory Lee 539260 or alternatively, apply here to register your interest.

Job Reference: Ivory Lee / 539260

EA Registration No.: R22110493, Ivory lee Hong

Allegis Group Singapore Pte Ltd, Company Reg No. 200909448N, EA License No. 10C4544",12-Sep-2023,F5:Firewalls:Packet Switching:R&S:Wireless Security:Zscaler Zero Trust Exchange
Network Security Engineer,3725164815,Barrington James,"Singapore, Singapore (On-site)",59,Mid-Senior level,Full-time,Engineering:Information Technology,Medical Equipment Manufacturing,"Network Security Engineer - Medical Device 
Requirements:LIS / Laboratory Information System and Laboratory workflow experienceMedical Device experienceGood expertise in network security and data IT. (Someone like a business partner / BA between presales to post support)Oversee the deployment of solutions to customers, engage customers, both networking and data groups in the hospital / client environmentNeeds to understand the requirements and come up with the solution during deployment based on the end user’s (C suite management). No need to do post support extensively, rather after implementation / deployment of the solution, this role is responsible for the training / hyper care for up to 90 days after that, needs to handover it to the post support team.Good expertise in networking and system admin, customer facing execution in a Clinical/Medical Device environment and system.Good knowledge / experience in LIS (Laboratory Information System) and laboratory workflow is essential too.Critical role after presales and led the deployment till post support.If there is any assistance required after hand overing to the post support team, this person needs to take care of the L1.5 solutions as well.Need to travel across ASEAN, India, China, Korea, Japan. etc. (50% of travel) non-negotiablePreferably CISSP, CISM, CISA certified.Preferably from Medical devices industry and from an enterprise-level environment.
Required Expertise:IT InfrastructureNetworkingSystem AdministrationTroubleshootingData / IT or Cybersecurity departmentGood communication skills with stakeholder management skills
Interested candidates please share your CV to deepan@barringtonjames.com EA License No: 22S1313 EA Personnel No: R1114179",21-Sep-2023,CISA:Certified Information Security Manager (CISM):Information Security:Laboratory Information Management System (LIMS):Medical Devices:Network Security:Presales:Stakeholder Management:System Administration:Troubleshooting
Cybersecurity Engineer (DSC/JH),3714316134,ST Engineering Info-Security Pte Ltd,"Singapore, Singapore (On-site)",17,Mid-Senior level,Full-time,Engineering:Information Technology,Computer and Network Security:IT Services and IT Consulting,"We are seeking an experienced security professional responsible for the scoping of prospective Managed Security Services customers’ requirements and provisioning new client services into our MSS systems (On prem and Cloud environment). Post provisioning, you will continue to review the onboarded logs, uses cases and monitoring metrics with the clients.
This role may work with multiple clients at any one time and will be instrumental in ensuring new clients are provisioned smoothly and efficiently. You will work closely with the cybersecurity services consultant, service delivery manager and SIEM content developer to be successful in this role.
The candidate is expected to set up, design and formulate the supporting documents and establish a framework of processes and procedures for the day-to-day operations, and conduct continuous improvement for the team.
Responsibilities:Managing and coordinating the technical scheduling for the onboard of MSS services in on-premise and cloud environmentsWorking closely with clients and other stakeholders to expedite service transitionOnboarding of logs into the monitoring system which include custom parsingConfigure detection rules and monitoring use cases for the customer and achieve signed offConfiguring the client end to service end routing, VPN and firewall policies to establish communication to SIEM, including integration between cloud and on-premise environmentsTroubleshooting routing and firewall policy problems end-to-end as necessaryTroubleshooting log collection issuesConfiguring user authentication and other application systems as necessaryAfter onboarding, maintain and refine the threat detection use cases with feedback from the operation team/customer to reduce false positive rate.

Requirements:Technical expertise with configurations of various logs sending devices, custom parsers and SIEM toolsTechnical expertise with logs collectors and able to troubleshoot log ingest issues for various logs sending devicesFamiliarity with cloud infrastructure and cloud-based SIEM, including ingesting log data from cloud storage into the SIEM. (Candidates with related cloud certification i.e AWS certification SysOps Administrator – Associate are preferred)Excellent troubleshooting and analytical skillsAttention to detail and ability to communicate well in a professional mannerPrevious experience with provisioning and integrating environments3+ years of network security experience working with enterprise clientsAbility to interpret the complexity of technical problemsReliability to maintain focus on contracted deliverables at all timesExcellent interpersonal, co-ordination and problem solving skillsHigh level of initiative, accountability, professional diligence, attention to detail and ability to follow processAbility to work independently, as well as being able to work as part of a team in a pressured environmentProactive, flexible attitude to work with an open mind to be exposed to different job scopes in varying degrees, and willingness to constantly review and improve skills and processWork location: Ang Mo Kio",15-Sep-2023,Cloud Security:Cyber Operations:Enterprise Architecture:Firewalls:Log Analysis:Managed Security Services:Network Security:Security Information and Event Management (SIEM):Threat Detection:Virtual Private Network (VPN)
Cyberark Engineer,3705324096,Lenovo PCCW Solutions,"Singapore, Singapore (On-site)",85,Mid-Senior level,Full-time,Information Technology,IT Services and IT Consulting,"MandateKnowledge in PAM tools such CyberarkCertification: Cyberark Defender is must.
PreferableKnowledge in 2FA HID or RSA.Certification: Cyberark Sentry.
Roles and ResponsibilityPerform day to day Administration task of tools.Preform periodic version upgrade of tools.Work with Security team to fix vulnerabilities identified in tools (monthly basis)Facilitate investigation of complex technical issues.Identify and escalate issues and work with vendors till issue closure, provide RCA.Monitor instructions received or sent via internal monitoring system.Perform health checks, system connectivity, consistency and data integrity.Perform tools functionality post validation tasks after monthly server patchingWorking with Server/Network/DB teams to on-board and configure devices.Create Custom Reports and dashboards in tools based on requirementPerform monthly automated patching for customer environment.",05-Sep-2023,Certification Testing:Custom Reports:Cyberark:Data Integrity:HID:Patch Management:RCA:RSA Security:Sentry:Vulnerability
Network Security Engineer -DSC/EZ,3629530630,ST Engineering,"Singapore, Singapore (Hybrid)",486,Mid-Senior level,Full-time,Engineering:Information Technology:Project Management,Computer and Network Security:Computer Networking Products:IT Services and IT Consulting,"Responsibilities:
- Design, implement and maintain network security solutions using firewall management software/products.- Deploy and maintain intrusion detection and prevention systems (IDS/IPS) to detect and block suspicious network activities and attacks- Understand the network security requirements, ensure the compliances to the regulations and standards, and develop appropriate solutions- Conduct network security assessments and audits to identify vulnerabilities and recommend necessary improvements- Monitor network traffic and security logs for unusual activities, security incidents, and breaches- Keep network devices and software up-to-date by applying security patches and updates in a timely manner- Perform periodic backups of network equipment and firewall equipment to safeguard against disaster- Evaluate and analyse network security products- Implement encryption protocols and technologies (e.g., VPNs, SSL/TLS) to protect data in transit and at rest- Maintain comprehensive documentation of network security configurations, policies, and procedures- Perform related cyber security/vulnerabilities assessments- Opportunities to learn new skills (Eg: Nutanix, VMware, OS Hardening etc) besides Network and Cyber Security

Requirements:
- Degree in Computing/ Computer Science/ Computer Engineering/ Info Systems / EEE or equivalent- Familiarity with network infrastructure components, including routers, switches, load balancers, Checkpoint Firewall- Professional certifications such as Certified Information Systems Security Professional (CISSP), Certified Information Security Manager (CISM), Certified Ethical Hacker (CEH), and Certified Network Defender (CND) Cisco Certified Network Professional Security (CCNP Security) are highly desirable- Basic knowledge and experiences with servers virtualization (Hyper-V, VMWare, Nutanix etc), Cloud Platforms(Azure, AWS etc), operating systems (Windows, LINUX etc) - Basic knowledge of scripting languages (e.g., Python, Bash, powershell, Ansible) for automation and customization of security tasks- Experience in troubleshooting complex network security issues and providing effective solutions- Good in document fixes and building knowledge base- Strong writing, verbal communication and presentation skills.- Good team player, responsible and conscientious.- Resourceful, independent, responsive and pro-active.",07-Sep-2023,Border Gateway Protocol (BGP):Cisco Systems Products:Domain Name System (DNS):Firewalls:Network Engineering:Open Shortest Path First (OSPF):Routers:Tcpdump:VLAN:Vulnerability Assessment
"IT Security Engineer, NSCC",3714805567,"A*STAR - Agency for Science, Technology and Research","Singapore, Singapore (On-site)",30,Associate,Full-time,Information Technology,Research Services,"Responsibilities
 Review and update documentation for security checklists  Set up security monitoring tools, manage ongoing threats and maintain cybersecurity infrastructure  Support and coordinate internal and external security audits  Provide first level compliance monitoring and investigations  Assist with forensics analysis and fact gathering  Assist with vulnerability assessments and penetration testing for specific applications, services, networks, and servers as required  Daily checks on IT Security Operations (existing tools)  Record and track IT security incidents  Coordinate IT security related meetings and reviews  Verify security of third-party vendors and collaborate with them to meet security requirements  Assist on other adhoc tasks assigned by the tech operations manager 
COMPETENCY
 Provide support and consultancy to user in the areas of core enterprise IT services such as security assessment  Able to communicate technology limitations or features and sets expectations  To independently ensure the smooth operations of the centre?s enterprise security infrastructure; ensuring the continuous high availability and performance of the communications and connection within and outside of the centre 
Qualifications
 Diploma/Degree in Computer Science, IT, Systems Engineering or a related Technology disciplines  1-3 years of relevant experience is preferred  Knowledge of Networking, firewall and other security technology  In-depth experience in a System Administration role supporting multiple platforms and applications including experience with SIEM, PAM, Intrusion Detection Systems, firewalls, DLP and email/ web content filtering  Strong attention to details with an analytical mind and outstanding problem-solving skills  Awareness of cybersecurity trends and hacking techniques  Knowledge of Linux is good to have",13-Sep-2023,Compliance Monitoring:Content Filtering:Control Software:Cybersecurity:DLP:Enterprise Security:Security Audits:Security Monitoring:Vulnerability:Vulnerability Assessment
